"Rural/Urban:- 1=Rural, 2=Urban",,,,,,,,,,,
"School Category : - Primary (1), Primary with Upper Primary (2), Primary with Upper primary and secondary/higher secondary (3), Upper primary only (4), Upper primary with secondary/higher secondary (5)",,,,,,,,,,,
,,,,,,,,,,,
"Management :- Department of Education (1), Tribal/Social Welfare Department (2), Local Body (3), Pvt. Aided (4), Pvt. Unaided (5), Others (6)",,,,,,,,,,,
,,,,,,,,,,,
School Code,State Name,District Name,Block Name,Village Name,School Name,Rural/Urban,School Category,School Management,Total Enrolment,Total Classroom,Student Classroom Ratio
28172691249,Andhra Pradesh                     ,GUNTUR,GUNTUR,GUNTUR (CORP.)-2,0726338 - MCKSUPS K V P COLONY,2,2,3,207,5,41
28172691251,Andhra Pradesh                     ,GUNTUR,GUNTUR,GUNTUR (CORP.)-2,0726340 - MCUPS 51- V B NAGAR,2,2,3,157,2,79
28172691256,Andhra Pradesh                     ,GUNTUR,GUNTUR,GUNTUR (CORP.)-2,0726345 - MCUPS 85- I G NAGAR,2,2,3,244,6,41
28172691259,Andhra Pradesh                     ,GUNTUR,GUNTUR,GUNTUR (CORP.)-2,0726348 - MCUPS G NAGAR,2,2,3,135,3,45
28172691264,Andhra Pradesh                     ,GUNTUR,GUNTUR,GUNTUR (CORP.)-2,0726610 - MPL HS S NAGAR,2,5,3,244,5,49
28172691266,Andhra Pradesh                     ,GUNTUR,GUNTUR,GUNTUR (CORP.)-2,0726612 - SKBMMCHS A T A,2,5,3,641,15,43
28172600609,Andhra Pradesh                     ,GUNTUR,GUNTUR,GUNTUR (U),0726352 - MPL UP POWEAR PET,1,2,3,301,7,43
28172601004,Andhra Pradesh                     ,GUNTUR,GUNTUR,NALLAPADU,0726022 - MPPS L R NAGAR,1,1,3,182,4,46
28172601009,Andhra Pradesh                     ,GUNTUR,GUNTUR,NALLAPADU,0726604 - ZPHS NALLAPADU,1,5,3,215,5,43
28172600204,Andhra Pradesh                     ,GUNTUR,GUNTUR,PEDA PALAKALURU,0726007 - MPPS (HE) G V PALEM,1,1,3,70,1,70
28172600209,Andhra Pradesh                     ,GUNTUR,GUNTUR,PEDA PALAKALURU,0726301 - MPUPS A D T K PADU,1,2,3,309,7,44
28172601201,Andhra Pradesh                     ,GUNTUR,GUNTUR,POTHURU,0726031 - MPPS NAIDU PET,1,1,3,60,1,60
28170300202,Andhra Pradesh                     ,GUNTUR,GURAJALA,DAIDA,0703040 - MPPS DIADA,1,2,3,280,6,47
28170300101,Andhra Pradesh                     ,GUNTUR,GURAJALA,GOTTIMUKKALA,0703002 - MPPS SAMADHANAMPET,1,1,3,106,2,53
28170300818,Andhra Pradesh                     ,GUNTUR,GURAJALA,GURAZALA,0703034 - MPPS (H) GURAZALA,1,1,3,185,4,46
28170300814,Andhra Pradesh                     ,GUNTUR,GURAJALA,GURAZALA,0703604 - Z P HIGH SCHOOL,1,5,3,203,5,41
28170301001,Andhra Pradesh                     ,GUNTUR,GURAJALA,MADUGULA,0703025 - MPPS (SC) MADUGULA,1,1,3,131,2,66
28170301002,Andhra Pradesh                     ,GUNTUR,GURAJALA,MADUGULA,0703026 - MPPS ANJANAPURAM,1,1,3,44,1,44
28170301005,Andhra Pradesh                     ,GUNTUR,GURAJALA,MADUGULA,0703029 - MPPS(ST) MADUGULA,1,1,3,53,1,53
28170301006,Andhra Pradesh                     ,GUNTUR,GURAJALA,MADUGULA,0703307 - MPUPS MADUGULA,1,2,3,260,5,52
28170300402,Andhra Pradesh                     ,GUNTUR,GURAJALA,PULIPADU,0703006 - MPPS PULIPADU(SC),1,1,3,103,2,52
28170300403,Andhra Pradesh                     ,GUNTUR,GURAJALA,PULIPADU,0703007 - MPPS PULIPADU (BC),1,1,3,63,1,63
28171801001,Andhra Pradesh                     ,GUNTUR,KAREMPUDI,KAREMPUDI,0718023 - M.P.Primary School,1,1,3,302,6,50
28171801003,Andhra Pradesh                     ,GUNTUR,KAREMPUDI,KAREMPUDI,0718025 - M.P.Primary School,1,1,3,166,2,83
28171801004,Andhra Pradesh                     ,GUNTUR,KAREMPUDI,KAREMPUDI,0718026 - M.P.Primary School,1,1,3,47,1,47
28171801104,Andhra Pradesh                     ,GUNTUR,KAREMPUDI,PETASANNIGANDLA,0718305 - M.P.U Primary School,1,2,3,292,5,58
28171800302,Andhra Pradesh                     ,GUNTUR,KAREMPUDI,SANKARAPURAMSIDDHAYI,0718301 - M.P.U.P.School,1,2,3,167,4,42
28171800303,Andhra Pradesh                     ,GUNTUR,KAREMPUDI,SANKARAPURAMSIDDHAYI,0718306 - M P U P SCHOOL,1,2,3,125,3,42
28171801201,Andhra Pradesh                     ,GUNTUR,KAREMPUDI,SINGARUTLA,0718030 - M.P.Primary School,1,1,3,45,1,45
28171800804,Andhra Pradesh                     ,GUNTUR,KAREMPUDI,VOPPICHERLA,0718018 - M.P.Primary School,1,1,3,142,3,47
28175600413,Andhra Pradesh                     ,GUNTUR,KARLAPALEM,GANAPAVARAM,0756304 - MPUPS PEDAPULUGUVARIPALEM,1,2,3,217,5,43
28175600415,Andhra Pradesh                     ,GUNTUR,KARLAPALEM,GANAPAVARAM,0756604 - ZPHS GANAPAVARAM,1,5,3,245,6,41
28175600310,Andhra Pradesh                     ,GUNTUR,KARLAPALEM,KARLAPALEM,0756019 - M.P.Primary School,1,1,3,45,1,45
28175600316,Andhra Pradesh                     ,GUNTUR,KARLAPALEM,KARLAPALEM,0756052 - MPPS M V RAJUPAELM,1,2,3,220,5,44
28172900202,Andhra Pradesh                     ,GUNTUR,KOLLIPARA,MUNNANGI,0729008 - MPPS (LE) MUNNANGI,1,1,3,181,4,45
28172901203,Andhra Pradesh                     ,GUNTUR,KOLLIPARA,THUMULURU,0729036 - MPPS (HC) TUMULURU,1,1,3,53,1,53
28173001104,Andhra Pradesh                     ,GUNTUR,KOLLURU,DONEPUDI,0730036 - MPPS KOTIPALLI DONEPUDI,1,1,3,44,1,44
28173000604,Andhra Pradesh                     ,GUNTUR,KOLLURU,KOLLURU,0730022 - MPPS GANDHINAGAR KOLLUR,1,1,3,49,1,49
28173000607,Andhra Pradesh                     ,GUNTUR,KOLLURU,KOLLURU,0730032 - MPPS KTCOLONY KOLLUR,1,1,3,42,1,42
28173001201,Andhra Pradesh                     ,GUNTUR,KOLLURU,POTHARLANKA,0730038 - MPPS POTHARLANKA,1,1,3,41,1,41
28173001213,Andhra Pradesh                     ,GUNTUR,KOLLURU,POTHARLANKA,0730316 - MPUPS KISHKINDAPALEM,1,2,3,132,1,132
28170800303,Andhra Pradesh                     ,GUNTUR,KROSURU,ANANTHAVARAM,0708008 - MPPS (BC) ANANTHAVARAM,1,1,3,90,2,45
28170800304,Andhra Pradesh                     ,GUNTUR,KROSURU,ANANTHAVARAM,0708303 - MPUPS ANANTHAVARAM,1,2,3,209,5,42
28170800102,Andhra Pradesh                     ,GUNTUR,KROSURU,DODLERU,0708002 - MPPS (SC) DODLERU,1,1,3,97,2,49
28170800103,Andhra Pradesh                     ,GUNTUR,KROSURU,DODLERU,0708003 - MPPS(MUSLIM) DODLERU,1,1,3,85,2,43
28170801303,Andhra Pradesh                     ,GUNTUR,KROSURU,GUDIPADU,0708037 - MPPS (U) NAGAVARAM,1,1,3,43,1,43
28170801304,Andhra Pradesh                     ,GUNTUR,KROSURU,GUDIPADU,0708038 - MPPS(MAIN) NAGAVARAM,1,1,3,135,3,45
28170801502,Andhra Pradesh                     ,GUNTUR,KROSURU,HASSANBADA,0708309 - MPUPS HASSANABAD,1,2,3,256,4,64
28170800413,Andhra Pradesh                     ,GUNTUR,KROSURU,KROSURU,0708602 - ZPHS KROSURU,1,5,3,460,9,51
28170801205,Andhra Pradesh                     ,GUNTUR,KROSURU,THALLURU,0708604 - ZPHS 88 THALLURU,1,5,3,220,5,44
28170800503,Andhra Pradesh                     ,GUNTUR,KROSURU,VIPPARLA,0708018 - MPPS (SC) VIPPARLA,1,1,3,64,1,64
28170800602,Andhra Pradesh                     ,GUNTUR,KROSURU,VUTUKURU,0708022 - MPPS (SC) VUTUKURU,1,1,3,120,2,60
28170500410,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,AKURAJUPALLI,0705602 - ZPHS MORJAMPADU,1,5,3,271,6,45
28170500102,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,CHENNAYAPALEM,0705302 - MPUPS CHINNAYAPALEM,1,2,3,182,4,46
28170500802,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,MACHAVARAM,0705025 - MPPS (DW) MACHAVARAM,1,1,3,161,3,54
28170500807,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,MACHAVARAM,0705603 - ZPHS MACHAVARAM,1,5,3,492,9,55
28170500702,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,MALLAVOLU,0705306 - MPUPS (DW) MALLAVOLU,1,2,3,178,3,59
28170500602,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,PILLUTLA,0705018 - MPPS SINGARAYAPALEMTHANDA,1,1,3,83,2,42
28170500603,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,PILLUTLA,0705019 - MPPS NAGESWARAPURAMTHANDA,1,1,3,110,2,55
28170500901,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,PINNELLI,0705030 - MPPS PINNELLU,1,1,3,325,8,41
28170500902,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,PINNELLI,0705031 - MPPS(URDU) PINNELLU,1,1,3,110,2,55
28170500904,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,PINNELLI,0705604 - ZPHS PINNELLU,1,5,3,245,4,61
28170500501,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,SRIRUKMINIPURAM,0705304 - MPUPS SREERUKMINIPURAM,1,2,3,173,3,58
28170500301,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,VEMAVARAM,0705005 - MPPS VEMAVARAM(M),1,1,3,318,7,45
28170500302,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,VEMAVARAM,0705006 - MPPS (DW) VEMAVARAM,1,1,3,47,1,47
28170500303,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,VEMAVARAM,0705034 - MPPS (SC) VEMAVARAM,1,1,3,91,1,91
28170500306,Andhra Pradesh                     ,GUNTUR,MACHAVARAM,VEMAVARAM,"0705601 - ZPHS, VEMAVARAM",1,5,3,254,6,42
28170102301,Andhra Pradesh                     ,GUNTUR,MACHERLA,KOPPUNURU,0701043 - MPPS ATCHAMMA KUNTA,1,1,3,106,2,53
28170101202,Andhra Pradesh                     ,GUNTUR,MACHERLA,KOPPUNURU,0701044 - MPPS KOPPUNURU(MAIN),1,1,3,205,5,41
28170101203,Andhra Pradesh                     ,GUNTUR,MACHERLA,KOPPUNURU,0701045 - MPPS KOPPUNURU(SCCOLONY),1,1,3,96,2,48
28170101205,Andhra Pradesh                     ,GUNTUR,MACHERLA,KOPPUNURU,0701047 - MPPS REGULAVARAM,1,1,3,70,1,70
28170102201,Andhra Pradesh                     ,GUNTUR,MACHERLA,KOTHA PALLI,0701040 - MPPS (SC) KOTHAPALLI,1,1,3,75,1,75
28170102202,Andhra Pradesh                     ,GUNTUR,MACHERLA,KOTHA PALLI,0701041 - MPPS BHYRAVUNI PADU,1,1,3,146,3,49
28170101105,Andhra Pradesh                     ,GUNTUR,MACHERLA,KOTHAPALLI,0701313 - MPUPS KOTHAPALLI,1,2,3,122,3,41
28170102101,Andhra Pradesh                     ,GUNTUR,MACHERLA,MACHERLA,0701022 - MPPS LINGAPURAM,1,1,3,48,1,48
28170190401,Andhra Pradesh                     ,GUNTUR,MACHERLA,MACHERLA,0701023 - MPPS NEAR SMIREDDY BAZAR,2,1,3,140,3,47
28170190403,Andhra Pradesh                     ,GUNTUR,MACHERLA,MACHERLA,0701025 - MPPS VADDERA PALEM,2,1,3,128,3,43
28170190407,Andhra Pradesh                     ,GUNTUR,MACHERLA,MACHERLA,0701029 - MPPS RKC QUARRY,2,1,3,126,2,63
28170102102,Andhra Pradesh                     ,GUNTUR,MACHERLA,MACHERLA,0701035 - MPPS L N PURAM,1,1,3,106,2,53
28170190419,Andhra Pradesh                     ,GUNTUR,MACHERLA,MACHERLA,0701064 - MPPS NEAR RILWAY TRACK,2,1,3,85,2,43
28170101504,Andhra Pradesh                     ,GUNTUR,MACHERLA,NAGULA VARAM,0701008 - MPPS BODHANAMPADU,1,1,3,46,1,46
28170101507,Andhra Pradesh                     ,GUNTUR,MACHERLA,NAGULA VARAM,0701061 - MPPS JAMMIGADDA CH THANDA,1,1,3,43,1,43
28170100511,Andhra Pradesh                     ,GUNTUR,MACHERLA,THALLAPALLI,0701013 - MPPS NARAYANAREDDY PURAM,1,1,3,42,1,42
28170100503,Andhra Pradesh                     ,GUNTUR,MACHERLA,THALLAPALLI,0701065 - MPPS TALLAPALLI,1,1,3,212,5,42
28170100505,Andhra Pradesh                     ,GUNTUR,MACHERLA,THALLAPALLI,0701314 - ASHRAM UPPER PRIMARY SCHO,1,2,2,365,7,52
28170100507,Andhra Pradesh                     ,GUNTUR,MACHERLA,THALLAPALLI,0701615 - ZPHS TALLAPALLI,1,5,3,167,4,42
28170101403,Andhra Pradesh                     ,GUNTUR,MACHERLA,VIJAYA PURI,0701003 - MPPS CAMP - II V.P SOUTH,1,1,3,169,2,85
28170100204,Andhra Pradesh                     ,GUNTUR,MACHERLA,VIJAYAPURI SOUTH,0701607 - APTWRS V.P.SOUTH,1,3,2,265,5,53
28171200401,Andhra Pradesh                     ,GUNTUR,MANGALAGIRI,ATMAKUR,0712010 - M.P.Primary School,1,1,3,122,3,41
28171200402,Andhra Pradesh                     ,GUNTUR,MANGALAGIRI,ATMAKUR,0712011 - M.P.Primary School,1,1,3,100,2,50
28171290501,Andhra Pradesh                     ,GUNTUR,MANGALAGIRI,MANGALAGIRI (M),0712035 - D N T G PRIMARY SHOOL,2,1,1,82,2,41
28171290514,Andhra Pradesh                     ,GUNTUR,MANGALAGIRI,MANGALAGIRI (M),0712054 - MPL. PRIMARY. SCHOOL,2,1,3,94,1,94
28171290521,Andhra Pradesh                     ,GUNTUR,MANGALAGIRI,MANGALAGIRI (M),0712605 - MUNCIPAL HIGH SCHOOL,2,5,3,204,5,41
28171200601,Andhra Pradesh                     ,GUNTUR,MANGALAGIRI,NIDAMARRU,0712601 - Z.P.High School,1,5,3,409,10,41
28171200302,Andhra Pradesh                     ,GUNTUR,MANGALAGIRI,NOWLUR,0712006 - M.P.Primary School,1,1,3,122,2,61
28171200308,Andhra Pradesh                     ,GUNTUR,MANGALAGIRI,NOWLUR,0712057 - M.P.P.SCHOOL,1,1,3,135,2,68
28172500802,Andhra Pradesh                     ,GUNTUR,MEDIKONDURU,MEDIKONDURU,0725021 - MPPS MRO OFFICE,1,1,3,41,1,41
28172500804,Andhra Pradesh                     ,GUNTUR,MEDIKONDURU,MEDIKONDURU,0725023 - MPPS(URDU)MEDIKONDURU,1,1,3,42,1,42
28172500806,Andhra Pradesh                     ,GUNTUR,MEDIKONDURU,MEDIKONDURU,0725026 - MPPS DW,1,1,3,44,1,44
28172501003,Andhra Pradesh                     ,GUNTUR,MEDIKONDURU,PERICHERLA,0725032 - M.P.Primary School,1,1,3,254,6,42
28172501020,Andhra Pradesh                     ,GUNTUR,MEDIKONDURU,PERICHERLA,0725055 - MP PRIMARY SCHOOL,1,1,3,49,1,49
28172500401,Andhra Pradesh                     ,GUNTUR,MEDIKONDURU,VARAGANI,0725013 - MPPS VARAGANI HW,1,1,3,104,2,52
28172300505,Andhra Pradesh                     ,GUNTUR,MUPPALLA,DAMMALAPADU,0723603 - ZPHS DAMMALAPADU,1,5,3,203,5,41
28172300305,Andhra Pradesh                     ,GUNTUR,MUPPALLA,MADALA,0723009 - MPPS MADALA H W C,1,1,3,47,1,47
28172300309,Andhra Pradesh                     ,GUNTUR,MUPPALLA,MADALA,0723304 - MPUPS IPUKUPALEM,1,2,3,89,2,45
28173800204,Andhra Pradesh                     ,GUNTUR,NADENDLA,CHANDAVARAM,0738301 - M.P.U.P.School,1,2,3,219,3,73
28173801101,Andhra Pradesh                     ,GUNTUR,NADENDLA,GANAPAVARAM,0738045 - M.P.Primary School,1,1,3,135,3,45
28173801103,Andhra Pradesh                     ,GUNTUR,NADENDLA,GANAPAVARAM,0738047 - M.P.Primary School,1,1,3,82,2,41
28173801107,Andhra Pradesh                     ,GUNTUR,NADENDLA,GANAPAVARAM,0738051 - M.P.Primary School,1,1,3,90,2,45
28173801108,Andhra Pradesh                     ,GUNTUR,NADENDLA,GANAPAVARAM,0738052 - M.P.Primary School,1,1,3,65,1,65
28173801109,Andhra Pradesh                     ,GUNTUR,NADENDLA,GANAPAVARAM,0738054 - M.P.Primary School,1,1,3,56,1,56
28173800802,Andhra Pradesh                     ,GUNTUR,NADENDLA,IRLAPADU,0738030 - M.P.Primary School,1,1,3,42,1,42
28173800805,Andhra Pradesh                     ,GUNTUR,NADENDLA,IRLAPADU,0738033 - M.P.Primary School,1,1,3,81,2,41
28173801001,Andhra Pradesh                     ,GUNTUR,NADENDLA,NADENDLA,0738034 - M.P.Primary School,1,1,3,172,3,57
28173801002,Andhra Pradesh                     ,GUNTUR,NADENDLA,NADENDLA,0738035 - M.P.Primary School,1,1,3,130,2,65
28173801003,Andhra Pradesh                     ,GUNTUR,NADENDLA,NADENDLA,0738036 - M.P.Primary School,1,1,3,104,2,52
28173801007,Andhra Pradesh                     ,GUNTUR,NADENDLA,NADENDLA,0738040 - M.P.Primary School,1,1,3,82,2,41
28173801009,Andhra Pradesh                     ,GUNTUR,NADENDLA,NADENDLA,0738042 - M.P.Primary School,1,1,3,86,2,43
28173801011,Andhra Pradesh                     ,GUNTUR,NADENDLA,NADENDLA,0738044 - M.P.Primary School,1,1,3,54,1,54
28173801012,Andhra Pradesh                     ,GUNTUR,NADENDLA,NADENDLA,0738606 - Z.P.High School,1,5,3,316,7,45
28173800401,Andhra Pradesh                     ,GUNTUR,NADENDLA,SANKURATRIPADU,0738013 - M.P.Primary School,1,1,3,140,3,47
28173800403,Andhra Pradesh                     ,GUNTUR,NADENDLA,SANKURATRIPADU,0738015 - M.P.Primary School,1,1,3,41,1,41
28173800104,Andhra Pradesh                     ,GUNTUR,NADENDLA,SATHULURU,0738004 - M.P.Primary School,1,1,3,137,3,46
28173800106,Andhra Pradesh                     ,GUNTUR,NADENDLA,SATHULURU,0738006 - M.P.Primary School,1,1,3,45,1,45
28173800602,Andhra Pradesh                     ,GUNTUR,NADENDLA,THUBADU,0738019 - M.P.Primary School,1,1,3,103,2,52
28173800605,Andhra Pradesh                     ,GUNTUR,NADENDLA,THUBADU,0738022 - M.P.Primary School,1,1,3,41,1,41
28175301010,Andhra Pradesh                     ,GUNTUR,NAGARAM,PEDAMATLAPUDI,0753086 - MPPS CHINAMATLA U,1,1,3,107,2,54
28172200709,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,CHAGALLU,0722042 - MPPS (ST),1,1,3,70,1,70
28172200601,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,CHIMALAMARRI,0722018 - MPPS(AA) CHEEMALAMARRI,1,1,3,141,3,47
28172200102,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,GUNDLAPALLI,0722002 - MPPS(LE) GUNDLAPALLI,1,1,3,125,3,42
28172200103,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,GUNDLAPALLI,0722003 - MPPS(HW) GUNDLAPALLI,1,1,3,103,2,52
28172200104,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,GUNDLAPALLI,0722004 - MPPS(U) GUNDLAPALLI,1,1,3,231,4,58
28172200106,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,GUNDLAPALLI,0722601 - ZPHS GUNDLAPALLI,1,5,3,296,6,49
28172200904,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,KUNKALAGUNTA,0722026 - MPPS ZILLA PET,1,1,3,44,1,44
28172200403,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,NEKARIKALLU,0722011 - MPPS (HE) NEKARIKALLU,1,1,3,171,4,43
28172200801,Andhra Pradesh                     ,GUNTUR,NAKARIKALLU,RUPENAGUNTLA,0722020 - MPPS(HW) RUPENAGUNTA,1,1,3,65,1,65
28173900201,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,DONDAPADU AGRAHARAM,0739002 - MPPS DONDAPADU SC,1,1,3,62,1,62
28173901304,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,ELLAMANDA,0739030 - MPPS URDU GIRLS WESTRAN,1,1,3,148,3,49
28173901307,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,ELLAMANDA,0739033 - MPPS SC COLONY,1,1,3,196,4,49
28173901309,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,ELLAMANDA,0739035 - MPPS KSP COLONY,1,1,3,45,1,45
28173901314,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,ELLAMANDA,0739085 - MPPS BC COLONY,1,1,3,52,1,52
28173901311,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,ELLAMANDA,0739097 - MPPS GURAVAYAPALEM,1,2,3,131,3,44
28173901313,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,ELLAMANDA,0739603 - Z.P.HIGH SCHOOL ELLAMANDA,1,5,3,378,5,76
28173901502,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,KAKANI,0739041 - MPPS HW KAKANI,1,1,3,110,2,55
28173901505,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,KAKANI,0739605 - ZPHS KAKANI,1,5,3,225,5,45
28173901202,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,KESANAPALLI,0739024 - MPPS BASIKAPURAM,1,1,3,60,1,60
28173901206,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,KESANAPALLI,0739083 - MPPS KESANAPALLI JW NAGAR,1,1,3,192,4,48
28173901701,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,KONDAKAVURU,0739045 - MPPS KONDAKAVURU,1,1,3,103,2,52
28173901702,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,KONDAKAVURU,0739046 - MPPS PAMIDIMARRU SC,1,1,3,67,1,67
28173901704,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,KONDAKAVURU,0739048 - MPPS KOTAPPAKONDA,1,1,3,174,3,58
28173901706,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,KONDAKAVURU,0739606 - ZPHS KOTAPPA KONDA,1,5,3,257,6,43
28173900801,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,LINGAMGUNTLA AGRAHAR,0739015 - MPPS LINGAMGUNTLA PWD,1,1,3,125,3,42
28173900302,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,MULAKALUR,0739004 - MPPS AA REDDYPALEM SC,1,1,3,42,1,42
28173900304,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,MULAKALUR,0739019 - MPPS  ISAPPALEM TRIBAL,1,1,3,105,2,53
28173900306,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,MULAKALUR,0739079 - MPPS SC COLONY,1,1,3,74,1,74
28173900310,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,MULAKALUR,0739324 - MPUPS ISSAPALEM,1,2,3,191,2,96
28173990602,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,NARASARAO PETA (M),0739051 - SRI SILMAN MPL PS,2,1,3,150,3,50
28173990606,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,NARASARAO PETA (M),0739055 - SRI TAGORE MPL PRIMARYSCH,2,1,3,75,1,75
28173990608,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,NARASARAO PETA (M),0739057 - SRIRAJENDRAPRASAD  Mpl  E,2,1,3,84,2,42
28173990616,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,NARASARAO PETA (M),0739068 - NEW SCHOOL FOR S.C,2,1,3,43,1,43
28173990636,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,NARASARAO PETA (M),0739326 - SRI AMBETHKAR MUNICIPAL U,2,2,3,251,4,63
28173990637,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,NARASARAO PETA (M),0739327 - SRILAL BAHADUR MUNICIPAL,2,2,3,242,3,81
28173990640,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,NARASARAO PETA (M),0739607 - Mpl. HIGH SHOOL,2,5,3,254,5,51
28173990641,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,NARASARAO PETA (M),0739608 - Mpl HIGH SCHOOL(G),2,5,3,393,8,49
28173900603,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,PALAPADU,0739067 - D.P.E.P (S.T) NEW SCHOOL,1,1,3,54,1,54
28173901601,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,PETLURIVARIPALEM,0739043 - MPPS PETLURIVARIPALEM SC,1,1,3,61,1,61
28173901605,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,PETLURIVARIPALEM,0739089 - MPPS HW,1,1,3,65,1,65
28173901401,Andhra Pradesh                     ,GUNTUR,NARASARAOPETA,UPPALAPADU,0739037 - MPPS UPPALAPADU HW,1,1,3,111,2,56
28175400718,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,ADAVULADEEVI,0754072 - MPPS MEKAVARIPALEM,1,1,3,41,1,41
28175400719,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,ADAVULADEEVI,0754603 - ZPHS ADAVULADEEVI,1,5,3,310,5,62
28175400204,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,AMUDALAPALLI,0754021 - MPPS LEBAKAVARIPALEM,1,1,3,42,1,42
28175400208,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,AMUDALAPALLI,0754025 - MPPS(MAIN)KALLIPALEM,1,1,3,41,1,41
28175400213,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,AMUDALAPALLI,0754030 - MPPS BOLAGANIVARIPALEM,1,1,3,41,1,41
28175400215,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,AMUDALAPALLI,0754304 - MPUPS AMUDALAPALLI,1,2,3,125,2,63
28175400812,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,DINDI,0754309 - MPUPS PARISAVARIPALEM,1,2,3,48,1,48
28175400603,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,KUCHINAPUDI,0754046 - MPPS PURLAMERAKA,1,1,3,43,1,43
28175400401,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,MUTHUPALLI AGRAHARAM,0754036 - MPPS(HE)MUTHUPALLI,1,1,3,52,1,52
28175400403,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,MUTHUPALLI AGRAHARAM,0754038 - MPPS(HW) MUTHUPALLI,1,1,3,46,1,46
28175400101,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,NIZAMPATNAM,"0754001 - MPPS(MIAN) , NIZAMPATNAM",1,1,3,109,2,55
28175400104,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,NIZAMPATNAM,0754004 - MPPS(HW) NIZAMPATNAM,1,1,3,51,1,51
28175400125,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,NIZAMPATNAM,0754303 - MPUPS(URDU)BAVAJIPALEM,1,2,3,85,2,43
28175400306,Andhra Pradesh                     ,GUNTUR,NIZAMPATNAM,PREGNAM,0754607 - ZPHS PRAGNEM,1,5,3,160,3,53
28174400502,Andhra Pradesh                     ,GUNTUR,NUZENDLA,INAVOLU,0744016 - MPPS YR PALEM,1,1,3,44,1,44
