tablename,statecode,districtcode,tahsilcode,towncode,areaname,figuretype,hh_number,pop_number,size_1,size_2,size_3,size_4,size_5,size_6,size_7-10,size_11-14,size_15+,size_mean
HH01,28,538,4603,0,Sub-district - Gadwal,Total,24438,111443,580,2040,3565,7149,5393,2829,2610,226,46,4.6
HH01,28,538,4603,0,Sub-district - Gadwal,Rural,11493,51114,314,1058,1801,3217,2565,1324,1132,68,14,4.4
HH01,28,538,4603,0,Sub-district - Gadwal,Urban,12945,60329,266,982,1764,3932,2828,1505,1478,158,32,4.7
HH01,28,538,4604,0,Sub-district - Maldakal,Total,11449,52121,339,1061,1643,2988,2582,1419,1313,81,23,4.6
HH01,28,538,4604,0,Sub-district - Maldakal,Rural,11449,52121,339,1061,1643,2988,2582,1419,1313,81,23,4.6
HH01,28,538,4604,0,Sub-district - Maldakal,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,538,4605,0,Sub-district - Ghattu,Total,14544,71898,446,1150,1840,3127,3168,2104,2386,249,74,4.9
HH01,28,538,4605,0,Sub-district - Ghattu,Rural,14544,71898,446,1150,1840,3127,3168,2104,2386,249,74,4.9
HH01,28,538,4605,0,Sub-district - Ghattu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,538,4606,0,Sub-district - Ieej,Total,17348,84815,453,1252,2081,4250,4138,2347,2471,288,68,4.9
HH01,28,538,4606,0,Sub-district - Ieej,Rural,17348,84815,453,1252,2081,4250,4138,2347,2471,288,68,4.9
HH01,28,538,4606,0,Sub-district - Ieej,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,538,4607,0,Sub-district - Itikyal,Total,11627,51680,338,1072,1755,3379,2559,1311,1119,79,15,4.4
HH01,28,538,4607,0,Sub-district - Itikyal,Rural,11627,51680,338,1072,1755,3379,2559,1311,1119,79,15,4.4
HH01,28,538,4607,0,Sub-district - Itikyal,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,538,4608,0,Sub-district - Veepangandla,Total,12030,51168,559,1430,1848,3566,2340,1147,1020,103,17,4.3
HH01,28,538,4608,0,Sub-district - Veepangandla,Rural,12030,51168,559,1430,1848,3566,2340,1147,1020,103,17,4.3
HH01,28,538,4608,0,Sub-district - Veepangandla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,538,4609,0,Sub-district - Kollapur,Total,15948,66373,809,2147,2524,4417,3211,1519,1182,107,32,4.2
HH01,28,538,4609,0,Sub-district - Kollapur,Rural,15948,66373,809,2147,2524,4417,3211,1519,1182,107,32,4.2
HH01,28,538,4609,0,Sub-district - Kollapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,538,4610,0,Sub-district - Waddepalle,Total,15788,68820,540,1574,2364,4542,3582,1767,1318,84,17,4.4
HH01,28,538,4610,0,Sub-district - Waddepalle,Rural,15788,68820,540,1574,2364,4542,3582,1767,1318,84,17,4.4
HH01,28,538,4610,0,Sub-district - Waddepalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,538,4611,0,Sub-district - Manopad,Total,12007,50726,514,1353,1844,3609,2480,1248,886,62,11,4.2
HH01,28,538,4611,0,Sub-district - Manopad,Rural,12007,50726,514,1353,1844,3609,2480,1248,886,62,11,4.2
HH01,28,538,4611,0,Sub-district - Manopad,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,538,4612,0,Sub-district - Alampur,Total,10277,42383,608,1243,1650,3024,2017,922,739,65,9,4.1
HH01,28,538,4612,0,Sub-district - Alampur,Rural,10277,42383,608,1243,1650,3024,2017,922,739,65,9,4.1
HH01,28,538,4612,0,Sub-district - Alampur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,0,0,District - Nalgonda,Total,872911,3437702,49623,123692,146138,276268,156976,70498,47180,2155,381,3.9
HH01,28,539,0,0,District - Nalgonda,Rural,714285,2799275,43741,104765,117990,219240,128823,58816,39026,1629,255,3.9
HH01,28,539,0,0,District - Nalgonda,Urban,158626,638427,5882,18927,28148,57028,28153,11682,8154,526,126,4
HH01,28,539,4613,0,Sub-district - Bommalaramaram,Total,8932,36966,513,1119,1307,2479,1870,964,653,23,4,4.1
HH01,28,539,4613,0,Sub-district - Bommalaramaram,Rural,8932,36966,513,1119,1307,2479,1870,964,653,23,4,4.1
HH01,28,539,4613,0,Sub-district - Bommalaramaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4614,0,Sub-district - M.Turkapalle,Total,7979,33658,508,933,1066,2123,1746,889,684,27,3,4.2
HH01,28,539,4614,0,Sub-district - M.Turkapalle,Rural,7979,33658,508,933,1066,2123,1746,889,684,27,3,4.2
HH01,28,539,4614,0,Sub-district - M.Turkapalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4615,0,Sub-district - Rajapet,Total,9015,37591,671,1227,1220,2238,1817,978,798,55,11,4.2
HH01,28,539,4615,0,Sub-district - Rajapet,Rural,8062,33614,611,1125,1077,1974,1608,883,721,52,11,4.2
HH01,28,539,4615,0,Sub-district - Rajapet,Urban,953,3977,60,102,143,264,209,95,77,3,0,4.2
HH01,28,539,4616,0,Sub-district - Yadagirigutta,Total,13484,54354,854,1856,2019,3905,2723,1201,866,53,7,4
HH01,28,539,4616,0,Sub-district - Yadagirigutta,Rural,9852,39205,722,1460,1408,2732,1963,908,618,38,3,4
HH01,28,539,4616,0,Sub-district - Yadagirigutta,Urban,3632,15149,132,396,611,1173,760,293,248,15,4,4.2
HH01,28,539,4617,0,Sub-district - Alair,Total,12346,47317,1034,1928,1891,3497,2358,942,678,15,3,3.8
HH01,28,539,4617,0,Sub-district - Alair,Rural,12346,47317,1034,1928,1891,3497,2358,942,678,15,3,3.8
HH01,28,539,4617,0,Sub-district - Alair,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4618,0,Sub-district - Gundala,Total,9088,36052,700,1497,1251,2480,1601,858,665,32,4,4
HH01,28,539,4618,0,Sub-district - Gundala,Rural,9088,36052,700,1497,1251,2480,1601,858,665,32,4,4
HH01,28,539,4618,0,Sub-district - Gundala,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4619,0,Sub-district - Thirumalgiri,Total,11850,47431,687,1656,1806,3622,2270,1029,749,30,1,4
HH01,28,539,4619,0,Sub-district - Thirumalgiri,Rural,11850,47431,687,1656,1806,3622,2270,1029,749,30,1,4
HH01,28,539,4619,0,Sub-district - Thirumalgiri,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4620,0,Sub-district - Thungathurthi,Total,14090,55909,861,2217,2167,4112,2503,1225,955,46,4,4
HH01,28,539,4620,0,Sub-district - Thungathurthi,Rural,14090,55909,861,2217,2167,4112,2503,1225,955,46,4,4
HH01,28,539,4620,0,Sub-district - Thungathurthi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4621,0,Sub-district - Nuthankal,Total,14540,56908,811,2301,2284,4566,2577,1158,809,30,4,3.9
HH01,28,539,4621,0,Sub-district - Nuthankal,Rural,14540,56908,811,2301,2284,4566,2577,1158,809,30,4,3.9
HH01,28,539,4621,0,Sub-district - Nuthankal,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4622,0,Sub-district - Atmakur (S),Total,13041,50563,755,2075,2106,4182,2182,1039,670,27,5,3.9
HH01,28,539,4622,0,Sub-district - Atmakur (S),Rural,13041,50563,755,2075,2106,4182,2182,1039,670,27,5,3.9
HH01,28,539,4622,0,Sub-district - Atmakur (S),Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4623,0,Sub-district - Jaji Reddi Gudem,Total,10243,40647,730,1499,1554,3001,1850,882,688,35,4,4
HH01,28,539,4623,0,Sub-district - Jaji Reddi Gudem,Rural,10243,40647,730,1499,1554,3001,1850,882,688,35,4,4
HH01,28,539,4623,0,Sub-district - Jaji Reddi Gudem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4624,0,Sub-district - Sali Gouraram,Total,12088,46697,942,1924,1838,3496,2178,1003,670,32,5,3.9
HH01,28,539,4624,0,Sub-district - Sali Gouraram,Rural,12088,46697,942,1924,1838,3496,2178,1003,670,32,5,3.9
HH01,28,539,4624,0,Sub-district - Sali Gouraram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4625,0,Sub-district - Mothkur,Total,14297,55587,1058,2380,2144,3968,2566,1261,893,22,5,3.9
HH01,28,539,4625,0,Sub-district - Mothkur,Rural,14297,55587,1058,2380,2144,3968,2566,1261,893,22,5,3.9
HH01,28,539,4625,0,Sub-district - Mothkur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4626,0,Sub-district - Atmakur (M),Total,9756,38610,759,1616,1311,2559,1875,938,662,34,2,4
HH01,28,539,4626,0,Sub-district - Atmakur (M),Rural,9756,38610,759,1616,1311,2559,1875,938,662,34,2,4
HH01,28,539,4626,0,Sub-district - Atmakur (M),Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4627,0,Sub-district - Valigonda,Total,13856,55808,960,2080,1974,3607,2908,1378,880,57,12,4
HH01,28,539,4627,0,Sub-district - Valigonda,Rural,13856,55808,960,2080,1974,3607,2908,1378,880,57,12,4
HH01,28,539,4627,0,Sub-district - Valigonda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4628,0,Sub-district - Bhongir,Total,24250,101152,1207,2963,3664,7126,5155,2329,1675,90,41,4.2
HH01,28,539,4628,0,Sub-district - Bhongir,Rural,12213,49659,753,1676,1786,3298,2675,1182,802,36,5,4.1
HH01,28,539,4628,0,Sub-district - Bhongir,Urban,12037,51493,454,1287,1878,3828,2480,1147,873,54,36,4.3
HH01,28,539,4629,0,Sub-district - Bibinagar,Total,11514,48090,540,1339,1728,3434,2487,1139,793,46,8,4.2
HH01,28,539,4629,0,Sub-district - Bibinagar,Rural,9566,39826,486,1156,1419,2753,2095,942,672,35,8,4.2
HH01,28,539,4629,0,Sub-district - Bibinagar,Urban,1948,8264,54,183,309,681,392,197,121,11,0,4.2
HH01,28,539,4630,0,Sub-district - Pochampalle,Total,11903,50003,625,1507,1661,3246,2642,1294,860,58,10,4.2
HH01,28,539,4630,0,Sub-district - Pochampalle,Rural,8939,37361,497,1175,1262,2370,1956,969,662,41,7,4.2
HH01,28,539,4630,0,Sub-district - Pochampalle,Urban,2964,12642,128,332,399,876,686,325,198,17,3,4.3
HH01,28,539,4631,0,Sub-district - Choutuppal,Total,17780,72423,878,2305,2777,5364,3763,1540,1080,67,6,4.1
HH01,28,539,4631,0,Sub-district - Choutuppal,Rural,13225,54037,770,1742,1956,3714,2910,1214,864,51,4,4.1
HH01,28,539,4631,0,Sub-district - Choutuppal,Urban,4555,18386,108,563,821,1650,853,326,216,16,2,4
HH01,28,539,4632,0,Sub-district - Ramannapeta,Total,12757,50574,1021,1896,1858,3339,2561,1216,822,41,3,4
HH01,28,539,4632,0,Sub-district - Ramannapeta,Rural,10342,40823,854,1587,1507,2634,2073,973,679,32,3,3.9
HH01,28,539,4632,0,Sub-district - Ramannapeta,Urban,2415,9751,167,309,351,705,488,243,143,9,0,4
HH01,28,539,4633,0,Sub-district - Chityala,Total,13895,55164,859,1943,2138,4184,2814,1141,775,34,7,4
HH01,28,539,4633,0,Sub-district - Chityala,Rural,10517,41637,707,1527,1602,2985,2183,891,590,25,7,4
HH01,28,539,4633,0,Sub-district - Chityala,Urban,3378,13527,152,416,536,1199,631,250,185,9,0,4
HH01,28,539,4634,0,Sub-district - Narketpalle,Total,12727,50367,904,1738,1930,3824,2423,1158,714,34,2,4
HH01,28,539,4634,0,Sub-district - Narketpalle,Rural,12727,50367,904,1738,1930,3824,2423,1158,714,34,2,4
HH01,28,539,4634,0,Sub-district - Narketpalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4635,0,Sub-district - Kattangoor,Total,11390,46129,737,1569,1717,3340,2119,1039,811,49,9,4
HH01,28,539,4635,0,Sub-district - Kattangoor,Rural,11390,46129,737,1569,1717,3340,2119,1039,811,49,9,4
HH01,28,539,4635,0,Sub-district - Kattangoor,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4636,0,Sub-district - Nakrekal,Total,15519,59119,925,2311,2710,5228,2635,1052,638,19,1,3.8
HH01,28,539,4636,0,Sub-district - Nakrekal,Rural,8393,31463,615,1385,1437,2601,1384,593,365,13,0,3.7
HH01,28,539,4636,0,Sub-district - Nakrekal,Urban,7126,27656,310,926,1273,2627,1251,459,273,6,1,3.9
HH01,28,539,4637,0,Sub-district - Kethe Palle,Total,9808,37223,662,1546,1770,2986,1656,729,439,15,5,3.8
HH01,28,539,4637,0,Sub-district - Kethe Palle,Rural,9808,37223,662,1546,1770,2986,1656,729,439,15,5,3.8
HH01,28,539,4637,0,Sub-district - Kethe Palle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4638,0,Sub-district - Suryapet,Total,37759,147993,1684,5114,6704,13637,6186,2571,1751,91,21,3.9
HH01,28,539,4638,0,Sub-district - Suryapet,Rural,12530,48339,792,1888,2138,3967,2113,962,647,22,1,3.9
HH01,28,539,4638,0,Sub-district - Suryapet,Urban,25229,99654,892,3226,4566,9670,4073,1609,1104,69,20,3.9
HH01,28,539,4639,0,Sub-district - Chivvemla,Total,11971,46932,612,1573,2032,4111,2126,956,549,10,2,3.9
HH01,28,539,4639,0,Sub-district - Chivvemla,Rural,11971,46932,612,1573,2032,4111,2126,956,549,10,2,3.9
HH01,28,539,4639,0,Sub-district - Chivvemla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4640,0,Sub-district - Mothey,Total,11653,43977,749,1883,2049,3731,1870,848,512,10,1,3.8
HH01,28,539,4640,0,Sub-district - Mothey,Rural,11653,43977,749,1883,2049,3731,1870,848,512,10,1,3.8
HH01,28,539,4640,0,Sub-district - Mothey,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4641,0,Sub-district - Nadigudem,Total,10581,38713,740,1731,2075,3505,1490,671,363,5,1,3.7
HH01,28,539,4641,0,Sub-district - Nadigudem,Rural,10581,38713,740,1731,2075,3505,1490,671,363,5,1,3.7
HH01,28,539,4641,0,Sub-district - Nadigudem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4642,0,Sub-district - Munagala,Total,11930,42357,893,2176,2321,4050,1547,601,333,6,3,3.6
HH01,28,539,4642,0,Sub-district - Munagala,Rural,11930,42357,893,2176,2321,4050,1547,601,333,6,3,3.6
HH01,28,539,4642,0,Sub-district - Munagala,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4643,0,Sub-district - Penpahad,Total,10299,39413,654,1590,1780,3340,1626,783,511,13,2,3.8
HH01,28,539,4643,0,Sub-district - Penpahad,Rural,10299,39413,654,1590,1780,3340,1626,783,511,13,2,3.8
HH01,28,539,4643,0,Sub-district - Penpahad,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4644,0,Sub-district - Vemulapalle,Total,12053,44379,905,1972,2268,3931,1705,789,467,15,1,3.7
HH01,28,539,4644,0,Sub-district - Vemulapalle,Rural,12053,44379,905,1972,2268,3931,1705,789,467,15,1,3.7
HH01,28,539,4644,0,Sub-district - Vemulapalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4645,0,Sub-district - Thipparthi,Total,12210,47347,828,1747,2084,3852,2110,896,654,36,3,3.9
HH01,28,539,4645,0,Sub-district - Thipparthi,Rural,12210,47347,828,1747,2084,3852,2110,896,654,36,3,3.9
HH01,28,539,4645,0,Sub-district - Thipparthi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4646,0,Sub-district - Nalgonda,Total,48364,198494,1825,5460,8177,16905,8920,3877,2950,206,44,4.1
HH01,28,539,4646,0,Sub-district - Nalgonda,Rural,11656,45630,702,1640,1892,3758,2094,937,611,19,3,3.9
HH01,28,539,4646,0,Sub-district - Nalgonda,Urban,36708,152864,1123,3820,6285,13147,6826,2940,2339,187,41,4.2
HH01,28,539,4647,0,Sub-district - Munugode,Total,11239,45109,699,1586,1687,3216,2332,1005,674,31,9,4
HH01,28,539,4647,0,Sub-district - Munugode,Rural,11239,45109,699,1586,1687,3216,2332,1005,674,31,9,4
HH01,28,539,4647,0,Sub-district - Munugode,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4648,0,Sub-district - Narayanapur,Total,10848,43326,767,1547,1633,2894,2293,1031,647,26,10,4
HH01,28,539,4648,0,Sub-district - Narayanapur,Rural,10848,43326,767,1547,1633,2894,2293,1031,647,26,10,4
HH01,28,539,4648,0,Sub-district - Narayanapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4649,0,Sub-district - Marriguda,Total,9004,36477,538,1290,1306,2503,1925,855,534,47,6,4.1
HH01,28,539,4649,0,Sub-district - Marriguda,Rural,9004,36477,538,1290,1306,2503,1925,855,534,47,6,4.1
HH01,28,539,4649,0,Sub-district - Marriguda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4650,0,Sub-district - Chintha Palle,Total,10748,44067,587,1499,1636,2840,2346,1063,724,49,4,4.1
HH01,28,539,4650,0,Sub-district - Chintha Palle,Rural,10748,44067,587,1499,1636,2840,2346,1063,724,49,4,4.1
HH01,28,539,4650,0,Sub-district - Chintha Palle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4651,0,Sub-district - Gundla Palle,Total,10358,45442,395,1134,1506,2807,2257,1175,1011,56,17,4.4
HH01,28,539,4651,0,Sub-district - Gundla Palle,Rural,10358,45442,395,1134,1506,2807,2257,1175,1011,56,17,4.4
HH01,28,539,4651,0,Sub-district - Gundla Palle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4652,0,Sub-district - Chandam Pet,Total,11961,50891,457,1325,1801,3242,2919,1345,831,35,6,4.3
HH01,28,539,4652,0,Sub-district - Chandam Pet,Rural,11961,50891,457,1325,1801,3242,2919,1345,831,35,6,4.3
HH01,28,539,4652,0,Sub-district - Chandam Pet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4653,0,Sub-district - Devarakonda,Total,22215,94932,761,2311,3452,6619,4920,2349,1725,71,7,4.3
HH01,28,539,4653,0,Sub-district - Devarakonda,Rural,13834,59308,525,1504,2079,3817,3125,1584,1162,37,1,4.3
HH01,28,539,4653,0,Sub-district - Devarakonda,Urban,8381,35624,236,807,1373,2802,1795,765,563,34,6,4.3
HH01,28,539,4654,0,Sub-district - Nampalle,Total,9897,41039,533,1193,1594,2773,2098,986,687,27,6,4.1
HH01,28,539,4654,0,Sub-district - Nampalle,Rural,9897,41039,533,1193,1594,2773,2098,986,687,27,6,4.1
HH01,28,539,4654,0,Sub-district - Nampalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4655,0,Sub-district - Chandur,Total,12061,47961,711,1681,1930,3599,2411,1040,646,34,9,4
HH01,28,539,4655,0,Sub-district - Chandur,Rural,9472,37722,575,1338,1515,2753,1894,829,532,28,8,4
HH01,28,539,4655,0,Sub-district - Chandur,Urban,2589,10239,136,343,415,846,517,211,114,6,1,4
HH01,28,539,4656,0,Sub-district - Kangal,Total,10982,43867,633,1496,1740,3400,2106,930,645,26,6,4
HH01,28,539,4656,0,Sub-district - Kangal,Rural,10982,43867,633,1496,1740,3400,2106,930,645,26,6,4
HH01,28,539,4656,0,Sub-district - Kangal,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4657,0,Sub-district - Gurrampode,Total,10497,42896,507,1343,1783,3120,1970,1028,706,36,4,4.1
HH01,28,539,4657,0,Sub-district - Gurrampode,Rural,10497,42896,507,1343,1783,3120,1970,1028,706,36,4,4.1
HH01,28,539,4657,0,Sub-district - Gurrampode,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4658,0,Sub-district - Pedda Adiserla Palle,Total,11915,49614,501,1436,1832,3563,2498,1235,809,35,6,4.2
HH01,28,539,4658,0,Sub-district - Pedda Adiserla Palle,Rural,11915,49614,501,1436,1832,3563,2498,1235,809,35,6,4.2
HH01,28,539,4658,0,Sub-district - Pedda Adiserla Palle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4659,0,Sub-district - Peddavoora,Total,16983,67708,909,2271,2809,5345,3191,1455,952,46,5,4
HH01,28,539,4659,0,Sub-district - Peddavoora,Rural,12735,51844,559,1618,2051,4014,2499,1170,786,36,2,4.1
HH01,28,539,4659,0,Sub-district - Peddavoora,Urban,4248,15864,350,653,758,1331,692,285,166,10,3,3.7
HH01,28,539,4660,0,Sub-district - Anumula,Total,16360,63605,875,2214,2897,5511,2875,1207,759,21,1,3.9
HH01,28,539,4660,0,Sub-district - Anumula,Rural,16360,63605,875,2214,2897,5511,2875,1207,759,21,1,3.9
HH01,28,539,4660,0,Sub-district - Anumula,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4661,0,Sub-district - Nidamanur,Total,13991,53447,914,2106,2482,4578,2212,998,655,41,5,3.8
HH01,28,539,4661,0,Sub-district - Nidamanur,Rural,13991,53447,914,2106,2482,4578,2212,998,655,41,5,3.8
HH01,28,539,4661,0,Sub-district - Nidamanur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4662,0,Sub-district - Thripuraram,Total,12071,45993,650,1835,2219,4043,1950,835,528,10,1,3.8
HH01,28,539,4662,0,Sub-district - Thripuraram,Rural,12071,45993,650,1835,2219,4043,1950,835,528,10,1,3.8
HH01,28,539,4662,0,Sub-district - Thripuraram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4663,0,Sub-district - Dameracherla,Total,16818,66722,743,2218,2962,5549,3082,1348,897,15,4,4
HH01,28,539,4663,0,Sub-district - Dameracherla,Rural,16818,66722,743,2218,2962,5549,3082,1348,897,15,4,4
HH01,28,539,4663,0,Sub-district - Dameracherla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4664,0,Sub-district - Miryalaguda,Total,45275,175316,2018,5991,8572,16328,7410,3010,1849,88,9,3.9
HH01,28,539,4664,0,Sub-district - Miryalaguda,Rural,18545,70716,1069,2682,3414,6297,3019,1247,792,25,0,3.8
HH01,28,539,4664,0,Sub-district - Miryalaguda,Urban,26730,104600,949,3309,5158,10031,4391,1763,1057,63,9,3.9
HH01,28,539,4665,0,Sub-district - Neredcherla,Total,18105,66240,1173,2910,3567,6321,2491,1046,585,9,3,3.7
HH01,28,539,4665,0,Sub-district - Neredcherla,Rural,18105,66240,1173,2910,3567,6321,2491,1046,585,9,3,3.7
HH01,28,539,4665,0,Sub-district - Neredcherla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4666,0,Sub-district - Garide Palle,Total,15442,56026,982,2620,3021,5468,1996,894,445,14,2,3.6
HH01,28,539,4666,0,Sub-district - Garide Palle,Rural,15442,56026,982,2620,3021,5468,1996,894,445,14,2,3.6
HH01,28,539,4666,0,Sub-district - Garide Palle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4667,0,Sub-district - Chilkur,Total,10659,38553,666,1806,2192,3717,1352,619,300,4,3,3.6
HH01,28,539,4667,0,Sub-district - Chilkur,Rural,10659,38553,666,1806,2192,3717,1352,619,300,4,3,3.6
HH01,28,539,4667,0,Sub-district - Chilkur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4668,0,Sub-district - Kodad,Total,34148,126494,1731,5224,6845,12695,4673,1910,1044,23,3,3.7
HH01,28,539,4668,0,Sub-district - Kodad,Rural,18415,67757,1100,2969,3573,6497,2564,1136,567,6,3,3.7
HH01,28,539,4668,0,Sub-district - Kodad,Urban,15733,58737,631,2255,3272,6198,2109,774,477,17,0,3.7
HH01,28,539,4669,0,Sub-district - Huzurnagar,Total,16237,59000,1009,2704,3123,5975,2112,825,469,17,3,3.6
HH01,28,539,4669,0,Sub-district - Huzurnagar,Rural,16237,59000,1009,2704,3123,5975,2112,825,469,17,3,3.6
HH01,28,539,4669,0,Sub-district - Huzurnagar,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4670,0,Sub-district - Mattam Palle,Total,11903,44783,664,1836,2271,4069,1774,823,452,11,3,3.8
HH01,28,539,4670,0,Sub-district - Mattam Palle,Rural,11903,44783,664,1836,2271,4069,1774,823,452,11,3,3.8
HH01,28,539,4670,0,Sub-district - Mattam Palle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,539,4671,0,Sub-district - Mella Cheruvu,Total,20226,74247,1109,3445,3897,7125,2924,1112,589,20,5,3.7
HH01,28,539,4671,0,Sub-district - Mella Cheruvu,Rural,20226,74247,1109,3445,3897,7125,2924,1112,589,20,5,3.7
HH01,28,539,4671,0,Sub-district - Mella Cheruvu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,540,0,0,District - Warangal,Total,882867,3450612,49118,129812,147428,286764,154178,68136,44944,2078,409,3.9
HH01,28,540,0,0,District - Warangal,Rural,643136,2478795,40531,101862,106302,200436,109890,50336,32294,1256,229,3.9
HH01,28,540,0,0,District - Warangal,Urban,239731,971817,8587,27950,41126,86328,44288,17800,12650,822,180,4.1
HH01,28,540,4672,0,Sub-district - Cherial,Total,16260,69799,899,1999,2198,4142,3593,1808,1494,106,21,4.3
HH01,28,540,4672,0,Sub-district - Cherial,Rural,16260,69799,899,1999,2198,4142,3593,1808,1494,106,21,4.3
HH01,28,540,4672,0,Sub-district - Cherial,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,540,4673,0,Sub-district - Maddur,Total,9100,38404,637,1306,1176,2205,1864,991,834,69,18,4.2
HH01,28,540,4673,0,Sub-district - Maddur,Rural,9100,38404,637,1306,1176,2205,1864,991,834,69,18,4.2
HH01,28,540,4673,0,Sub-district - Maddur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,540,4674,0,Sub-district - Bachannapet,Total,10370,43936,735,1299,1331,2645,2176,1185,922,64,13,4.2
HH01,28,540,4674,0,Sub-district - Bachannapet,Rural,10370,43936,735,1299,1331,2645,2176,1185,922,64,13,4.2
HH01,28,540,4674,0,Sub-district - Bachannapet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,540,4675,0,Sub-district - Narmetta,Total,10214,41356,703,1517,1452,2676,2071,996,758,32,9,4
HH01,28,540,4675,0,Sub-district - Narmetta,Rural,10214,41356,703,1517,1452,2676,2071,996,758,32,9,4
HH01,28,540,4675,0,Sub-district - Narmetta,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,540,4676,0,Sub-district - Ghanpur (Station),Total,22972,91170,1564,3630,3324,6688,4402,1980,1311,53,20,4
HH01,28,540,4676,0,Sub-district - Ghanpur (Station),Rural,18665,73013,1332,3088,2619,5303,3548,1637,1088,42,8,3.9
HH01,28,540,4676,0,Sub-district - Ghanpur (Station),Urban,4307,18157,232,542,705,1385,854,343,223,11,12,4.2
HH01,28,540,4677,0,Sub-district - Dharmasagar,Total,18189,71794,1095,2840,2868,5442,3221,1563,1090,62,8,3.9
HH01,28,540,4677,0,Sub-district - Dharmasagar,Rural,17378,68860,1026,2696,2729,5187,3093,1516,1061,62,8,4
HH01,28,540,4677,0,Sub-district - Dharmasagar,Urban,811,2934,69,144,139,255,128,47,29,0,0,3.6
HH01,28,540,4678,0,Sub-district - Hasanparthy,Total,20595,79419,1175,3070,3560,6841,3490,1478,939,31,11,3.9
